type,siret
present_2025_not_old,33507750900016
present_2025_not_old,30308193900017
present_2025_not_old,40369350000015
present_2025_not_old,27850019400016
present_2025_not_old,58204735300013
present_2025_not_old,38268008000035
present_2025_not_old,31553168100015
present_2025_not_old,84874604600012
present_2025_not_old,87813513600017
present_2025_not_old,44242844700035
present_2025_not_old,33507857200021
present_2025_not_old,30309010400017
present_2025_not_old,40369607300010
present_2025_not_old,27890144200014
present_2025_not_old,58205083700027
present_2025_not_old,38269285300015
present_2025_not_old,31553727400013
present_2025_not_old,50447060000017
present_2025_not_old,98157864400016
present_2025_not_old,44243565700014
present_2025_not_old,33507975200028
present_2025_not_old,30309128400016
present_2025_not_old,40369812900034
present_2025_not_old,29010098100015
present_2025_not_old,58206241000151
present_2025_not_old,38269930400012
present_2025_not_old,31553971800025
present_2025_not_old,90915160700019
present_2025_not_old,44120349400014
present_2025_not_old,44244522700014
present_2025_not_old,33508120400018
present_2025_not_old,30310067100013
present_2025_not_old,40369916800031
present_2025_not_old,29050041200017
present_2025_not_old,58207518000023
present_2025_not_old,38272570300039
present_2025_not_old,31554000500032
present_2025_not_old,42315619900030
present_2025_not_old,52022504600017
present_2025_not_old,44244878300013
present_2025_not_old,33508559300036
present_2025_not_old,30310834400019
present_2025_not_old,40371232600012
present_2025_not_old,29100342400012
present_2025_not_old,58208040400038
present_2025_not_old,38272979600013
present_2025_not_old,31554554100023
present_2025_not_old,81083607200019
present_2025_not_old,52821018000014
present_2025_not_old,44245270200024
present_2025_not_old,33509674900015
present_2025_not_old,30311860800023
present_2025_not_old,40372289500022
present_2025_not_old,29110010500019
present_2025_not_old,58209820800017
present_2025_not_old,38273170100019
present_2025_not_old,31555037600034
present_2025_not_old,39279616500018
present_2025_not_old,83536960400029
present_2025_not_old,44245303100019
present_2025_not_old,33509967700031
present_2025_not_old,30311864000018
present_2025_not_old,40372325700032
present_2025_not_old,29110063400026
present_2025_not_old,58211656200015
present_2025_not_old,38274325000013
present_2025_not_old,31555838700017
present_2025_not_old,88067821400011
present_2025_not_old,88177687600024
present_2025_not_old,44245504400077
present_2025_not_old,33510044200060
present_2025_not_old,30312587600019
present_2025_not_old,40372777900031
present_2025_not_old,29250461000018
present_2025_not_old,58211668700036
present_2025_not_old,38275275600041
present_2025_not_old,31557485500013
present_2025_not_old,53485527500028
present_2025_not_old,49965891200013
present_2025_not_old,44245798200019
present_2025_not_old,33510078000048
present_2025_not_old,30312679100019
present_2025_not_old,40373466800029
present_2025_not_old,29250565800016
present_2025_not_old,58212950800013
present_2025_not_old,38275390300014
present_2025_not_old,31557989600038
present_2025_not_old,53485527500036
present_2025_not_old,89350122100012
present_2025_not_old,44246429300012
present_2025_not_old,33511977200028
present_2025_not_old,30313182500018
present_2025_not_old,40373713300013
present_2025_not_old,29310732200019
present_2025_not_old,58213634700017
present_2025_not_old,38275837300031
present_2025_not_old,31558641200019
present_2025_not_old,99137212900015
present_2025_not_old,40234755300016
present_2025_not_old,44247318700015
present_2025_not_old,33512274300016
present_2025_not_old,30313401900015
present_2025_not_old,40374035000018
present_2025_not_old,29370080300019
present_2025_not_old,58214076000031
present_2025_not_old,38277157400011
present_2025_not_old,31559447300029
present_2025_not_old,38251327300047
present_2025_not_old,75061322600034
present_2025_not_old,44247822800012
present_2025_not_old,33513053000017
present_2025_not_old,30313817600019
present_2025_not_old,40376749400012
present_2025_not_old,29390132800014
present_2025_not_old,58214793000033
present_2025_not_old,38277520300013
present_2025_not_old,31560048600015
present_2025_not_old,34894515500029
present_2025_not_old,48289327800010
present_2025_not_old,44251378400011
present_2025_not_old,33513795600017
present_2025_not_old,30314991800011
present_2025_not_old,40377397100011
present_2025_not_old,29460230500012
present_2025_not_old,58214883900019
present_2025_not_old,38277758900013
present_2025_not_old,31561753000045
present_2025_not_old,49500371700016
present_2025_not_old,48289327800077
present_2025_not_old,44252330400016
present_2025_not_old,33513990300017
present_2025_not_old,30315511300010
present_2025_not_old,40378541300028
present_2025_not_old,29570269000013
present_2025_not_old,58281451300021
present_2025_not_old,38278019500014
present_2025_not_old,31561850400015
present_2025_not_old,79902496300024
present_2025_not_old,81312824600010
present_2025_not_old,44253166100019
present_2025_not_old,33514325100023
present_2025_not_old,30315755600018
present_2025_not_old,40378917500011
present_2025_not_old,29590348800019
present_2025_not_old,58292079900019
present_2025_not_old,38278944400033
present_2025_not_old,31563970800058
present_2025_not_old,52070883500092
present_2025_not_old,42295427100025
present_2025_not_old,44253186900026
present_2025_not_old,33514435800017
present_2025_not_old,30315947900011
present_2025_not_old,40379953900016
present_2025_not_old,29640193800018
present_2025_not_old,58292079900035
present_2025_not_old,38279146500034
present_2025_not_old,31564259500013
present_2025_not_old,52070883500019
present_2025_not_old,80242620500018
present_2025_not_old,44253513400013
present_2025_not_old,33515229400021
present_2025_not_old,30316641700012
present_2025_not_old,40380617700016
present_2025_not_old,29690015200020
present_2025_not_old,58441184700018
present_2025_not_old,38279931000034
present_2025_not_old,31564522600020
present_2025_not_old,90021033700029
present_2025_not_old,93192468200012
present_2025_not_old,44253809600011
present_2025_not_old,33515278100019
present_2025_not_old,30316827200027
present_2025_not_old,40380772000038
present_2025_not_old,29690135800014
present_2025_not_old,58470523000012
present_2025_not_old,38280504200043
present_2025_not_old,31564706500012
present_2025_not_old,90021033700011
present_2025_not_old,98987432600014
present_2025_not_old,44254749300035
present_2025_not_old,33515749100044
present_2025_not_old,30317120100021
present_2025_not_old,40380772000053
present_2025_not_old,29710036400019
present_2025_not_old,58574066500013
present_2025_not_old,38281952200030
present_2025_not_old,31565017600029
present_2025_not_old,90021033700037
present_2025_not_old,94198438700014
present_2025_not_old,44255649400015
present_2025_not_old,33516445500024
present_2025_not_old,30317873500039
present_2025_not_old,40382216600027
present_2025_not_old,29710113100011
present_2025_not_old,58575017700032
present_2025_not_old,38282173400011
present_2025_not_old,31565027500011
present_2025_not_old,39512063700016
present_2025_not_old,81397961400019
present_2025_not_old,44256880400045
present_2025_not_old,33516546000015
present_2025_not_old,30318222400012
present_2025_not_old,40383630700013
present_2025_not_old,29740017800010
present_2025_not_old,58604079200010
present_2025_not_old,38282173400029
present_2025_not_old,31567912600013
present_2025_not_old,83494430800016
present_2025_not_old,98262308400034
present_2025_not_old,44260757800014
present_2025_not_old,33516553600020
present_2025_not_old,30318286900014
present_2025_not_old,40383749500015
present_2025_not_old,29770632700014
present_2025_not_old,58604299600015
present_2025_not_old,38282466200029
present_2025_not_old,31569539500014
present_2025_not_old,78899754200014
present_2025_not_old,83158206900017
present_2025_not_old,44260918600014
present_2025_not_old,33516708600016
present_2025_not_old,30319598600011
present_2025_not_old,40383771900018
present_2025_not_old,29890230500010
present_2025_not_old,58634062200016
present_2025_not_old,38283641900012
present_2025_not_old,31570040100039
present_2025_not_old,39474841200019
present_2025_not_old,90479102700017
present_2025_not_old,44261275000012
present_2025_not_old,33517256500046
present_2025_not_old,30319650500018
present_2025_not_old,40383772700011
present_2025_not_old,29890446700016
present_2025_not_old,58634122400010
present_2025_not_old,38285473500067
present_2025_not_old,31570337100023
present_2025_not_old,40927644100014
present_2025_not_old,80831482700029
present_2025_not_old,44263146100013
present_2025_not_old,33517296100062
present_2025_not_old,30321825900032
present_2025_not_old,40384500100029
present_2025_not_old,30001508800010
present_2025_not_old,58634318800023
present_2025_not_old,38285560900022
present_2025_not_old,31570483300039
present_2025_not_old,79115401600038
present_2025_not_old,43840718100041
present_2025_not_old,44263313700017
present_2025_not_old,33517883600011
present_2025_not_old,30323443900014
present_2025_not_old,40385218900022
present_2025_not_old,30001860300013
present_2025_not_old,58647069200011
present_2025_not_old,38285568200011
present_2025_not_old,31571456800054
present_2025_not_old,52776674500014
present_2025_not_old,53936906600037
present_2025_not_old,44264090000019
present_2025_not_old,33519136700010
present_2025_not_old,30323513900035
present_2025_not_old,40387173400014
present_2025_not_old,30001952800052
present_2025_not_old,58675033300013
present_2025_not_old,38285574000017
present_2025_not_old,31571759500021
present_2025_not_old,33159700500171
present_2025_not_old,80087758100036
present_2025_not_old,44264794700013
present_2025_not_old,33519254800022
present_2025_not_old,30324413100023
present_2025_not_old,40389137700034
present_2025_not_old,30002619200017
present_2025_not_old,58684221300017
present_2025_not_old,38286058300014
present_2025_not_old,31572426000015
present_2025_not_old,52430810300026
present_2025_not_old,79527137800023
present_2025_not_old,44264794700021
present_2025_not_old,33519512900010
present_2025_not_old,30325233200026
present_2025_not_old,40390311500018
present_2025_not_old,30003397400019
present_2025_not_old,58694059500026
present_2025_not_old,38286925300015
present_2025_not_old,31573640500020
present_2025_not_old,87953210900045
present_2025_not_old,97906420100010
present_2025_not_old,44265184000013
present_2025_not_old,33520164600015
present_2025_not_old,30325395900041
present_2025_not_old,40391198500014
present_2025_not_old,30005738700031
present_2025_not_old,58694059500034
present_2025_not_old,38288022700030
present_2025_not_old,31573644700014
present_2025_not_old,87855617400026
present_2025_not_old,48810979400013
present_2025_not_old,44265481000013
present_2025_not_old,33520222200089
present_2025_not_old,30326326300012
present_2025_not_old,40391318900029
present_2025_not_old,30006867300015
present_2025_not_old,58704176500013
present_2025_not_old,38288184500012
present_2025_not_old,31574020900012
present_2025_not_old,38298074600012
present_2025_not_old,93506947600015
present_2025_not_old,44266945300015
present_2025_not_old,33520222200048
present_2025_not_old,30326476600021
present_2025_not_old,40391336100016
present_2025_not_old,30007354100017
present_2025_not_old,58717126500016
present_2025_not_old,38288462500031
present_2025_not_old,31574772500010
present_2025_not_old,91760975200022
present_2025_not_old,80831363900037
present_2025_not_old,44267538500011
present_2025_not_old,33520667800039
present_2025_not_old,30326917900014
present_2025_not_old,40391348600045
present_2025_not_old,30008291400023
present_2025_not_old,58725003600015
present_2025_not_old,38289209900013
present_2025_not_old,31575067900047
present_2025_not_old,52377095600010
present_2025_not_old,80831363900011
present_2025_not_old,44267711800014
present_2025_not_old,33521360900019
present_2025_not_old,30327324700013
present_2025_not_old,40391429400034
present_2025_not_old,30008558600018
present_2025_not_old,58734109000021
present_2025_not_old,38289903700024
present_2025_not_old,31575666800036
present_2025_not_old,91173454900015
present_2025_not_old,78842517100014
present_2025_not_old,44268546700015
present_2025_not_old,33522325100018
present_2025_not_old,30327377500054
present_2025_not_old,40391457500044
present_2025_not_old,30008972900010
present_2025_not_old,58811953700011
present_2025_not_old,38289908600013
present_2025_not_old,31576502400064
present_2025_not_old,33979112100025
present_2025_not_old,49910183000010
present_2025_not_old,44268572300011
present_2025_not_old,33522837500028
present_2025_not_old,30327713100015
present_2025_not_old,40391685100021
present_2025_not_old,30010328000016
present_2025_not_old,58850321900010
present_2025_not_old,38289908600021
present_2025_not_old,31577344000013
present_2025_not_old,48171375800011
present_2025_not_old,51740335800024
present_2025_not_old,44268675400049
present_2025_not_old,33522853200016
present_2025_not_old,30328744500025
present_2025_not_old,40392176000019
present_2025_not_old,30010824800018
present_2025_not_old,58850395300014
present_2025_not_old,38290259100017
present_2025_not_old,31578558400022
present_2025_not_old,80175503400015
present_2025_not_old,80422244600010
present_2025_not_old,44268828900044
present_2025_not_old,33523041300015
present_2025_not_old,30328744500033
present_2025_not_old,40392839300012
present_2025_not_old,30012230600073
present_2025_not_old,58870282900015
present_2025_not_old,38290450600013
present_2025_not_old,31580682800028
present_2025_not_old,93371224200017
present_2025_not_old,32799826600016
present_2025_not_old,44268828900010
present_2025_not_old,33523947100022
present_2025_not_old,30330684900025
present_2025_not_old,40393022500020
present_2025_not_old,30013354300045
present_2025_not_old,58950229300014
present_2025_not_old,38290542000024
present_2025_not_old,31581309700013
present_2025_not_old,52806507100029
present_2025_not_old,45382688500023
present_2025_not_old,44269328900013
present_2025_not_old,33524733400014
present_2025_not_old,30331055100021
present_2025_not_old,40394608000013
present_2025_not_old,30013980500026
present_2025_not_old,58970392500018
present_2025_not_old,38290736800015
present_2025_not_old,31582438300014
present_2025_not_old,89106680500013
present_2025_not_old,80505770000017
present_2025_not_old,44270326000012
present_2025_not_old,33524944700061
present_2025_not_old,30331269800036
present_2025_not_old,40395645100013
present_2025_not_old,30014194200023
present_2025_not_old,59010494900011
present_2025_not_old,38291399400036
present_2025_not_old,31582776600017
present_2025_not_old,83635027200057
present_2025_not_old,51523627100018
present_2025_not_old,44271957100022
present_2025_not_old,33525881000035
present_2025_not_old,30333268800033
present_2025_not_old,40396512200027
present_2025_not_old,30014195900019
present_2025_not_old,59010908800013
present_2025_not_old,38291399400028
present_2025_not_old,31583806000012
present_2025_not_old,39279076200018
present_2025_not_old,51781851400021
present_2025_not_old,44272203900041
present_2025_not_old,33526100400014
present_2025_not_old,30333716600035
present_2025_not_old,40397342300011
present_2025_not_old,30014673500018
present_2025_not_old,59070608100015
present_2025_not_old,38291422400037
present_2025_not_old,31583826800011
present_2025_not_old,98081367900019
present_2025_not_old,98950045900015
present_2025_not_old,44272705300013
present_2025_not_old,33526991600011
present_2025_not_old,30333804000031
present_2025_not_old,40398234100014
present_2025_not_old,30015144600014
present_2025_not_old,59070703000011
present_2025_not_old,38291601300016
present_2025_not_old,31583854000013
present_2025_not_old,43858316300011
present_2025_not_old,53012370200017
present_2025_not_old,45053701400018
present_2025_not_old,33527108600019
present_2025_not_old,30335380900039
present_2025_not_old,40398599700010
present_2025_not_old,30015915900015
present_2025_not_old,59080080100011
present_2025_not_old,38292116100016
present_2025_not_old,31584054600016
present_2025_not_old,92508337000013
present_2025_not_old,79903345100011
present_2025_not_old,45054151100017
present_2025_not_old,33527110200022
present_2025_not_old,30335851900013
present_2025_not_old,40399807300015
present_2025_not_old,30018419900010
present_2025_not_old,59102851900013
present_2025_not_old,38292961000022
present_2025_not_old,31584844000030
present_2025_not_old,48303943400020
present_2025_not_old,81303766000061
present_2025_not_old,45054822700013
present_2025_not_old,33527925300017
present_2025_not_old,30336216400012
present_2025_not_old,40400716300011
present_2025_not_old,30019189700036
present_2025_not_old,59109451100035
present_2025_not_old,38293004800014
present_2025_not_old,31584960400022
present_2025_not_old,48303943400038
present_2025_not_old,78289948800020
present_2025_not_old,45055133800012
present_2025_not_old,33528350300027
present_2025_not_old,30336312100029
present_2025_not_old,40401782400016
present_2025_not_old,30020749500015
present_2025_not_old,59111253700012
present_2025_not_old,38294277900010
present_2025_not_old,31585612000029
present_2025_not_old,94032745500017
present_2025_not_old,42466649300020
present_2025_not_old,45055162700018
present_2025_not_old,33528479000011
present_2025_not_old,30336471500027
present_2025_not_old,40401833500012
present_2025_not_old,30021204000012
present_2025_not_old,59111577900017
present_2025_not_old,38294758800010
present_2025_not_old,31585755700013
present_2025_not_old,79999409000014
present_2025_not_old,53993551000021
present_2025_not_old,45055933100019
present_2025_not_old,33528640700028
present_2025_not_old,30337336900022
present_2025_not_old,40402234500015
present_2025_not_old,30021920100013
present_2025_not_old,59118132600016
present_2025_not_old,38295620900011
present_2025_not_old,31585861300021
present_2025_not_old,31862092900022
present_2025_not_old,44982193300016
present_2025_not_old,45055933100027
present_2025_not_old,33529076300028
present_2025_not_old,30337503400012
present_2025_not_old,40405098100020
present_2025_not_old,30022106600024
present_2025_not_old,59124118700010
present_2025_not_old,38296798200010
present_2025_not_old,31586562600032
present_2025_not_old,90001870600011
present_2025_not_old,90011335800015
present_2025_not_old,45056554400019
present_2025_not_old,33529615800017
present_2025_not_old,30338239400029
present_2025_not_old,40405868700017
present_2025_not_old,30022218900049
present_2025_not_old,59124556800017
present_2025_not_old,38297928400017
present_2025_not_old,31586750700032
present_2025_not_old,50089439900020
present_2025_not_old,45075185400016
present_2025_not_old,45056613800035
present_2025_not_old,33530094300016
present_2025_not_old,30339110600026
present_2025_not_old,40406018800020
present_2025_not_old,30022838400024
present_2025_not_old,59130482900029
present_2025_not_old,38297930000011
present_2025_not_old,31587726600017
present_2025_not_old,50089439900038
present_2025_not_old,75003475300012
present_2025_not_old,45060546400012
present_2025_not_old,33530274100012
present_2025_not_old,30339324300066
present_2025_not_old,40407508700019
present_2025_not_old,30023716100025
present_2025_not_old,59131820900010
present_2025_not_old,38298036500011
present_2025_not_old,31588436100041
present_2025_not_old,94942562300012
present_2025_not_old,79891197000019
present_2025_not_old,45061473000023
present_2025_not_old,33530846600010
present_2025_not_old,30339857200014
present_2025_not_old,40407594700048
present_2025_not_old,30024844000012
present_2025_not_old,59171671700028
present_2025_not_old,38298125600037
present_2025_not_old,31588785100014
present_2025_not_old,82353416900011
present_2025_not_old,97829799200015
present_2025_not_old,45063425800013
present_2025_not_old,33531101500010
present_2025_not_old,30341514500018
present_2025_not_old,40407920400032
present_2025_not_old,30025170900030
present_2025_not_old,59177346000017
present_2025_not_old,38298393000027
present_2025_not_old,31589429500023
present_2025_not_old,91215776500013
present_2025_not_old,38924412000041
present_2025_not_old,45064844900038
present_2025_not_old,33531187400010
present_2025_not_old,30341877600017
present_2025_not_old,40408566400013
present_2025_not_old,30025585800015
present_2025_not_old,59177680200017
present_2025_not_old,38298607300015
present_2025_not_old,31589891600012
present_2025_not_old,41761093800033
present_2025_not_old,84905994400017
present_2025_not_old,45065660800012
present_2025_not_old,33531496900015
present_2025_not_old,30342891600033
present_2025_not_old,40410273300015
present_2025_not_old,30026036100039
present_2025_not_old,59178018400014
present_2025_not_old,38298869900031
present_2025_not_old,31589980700012
present_2025_not_old,39432575700018
present_2025_not_old,94168303900015
present_2025_not_old,45065739000016
present_2025_not_old,33531562800016
present_2025_not_old,30343052400015
present_2025_not_old,40410433300020
present_2025_not_old,30026359700019
present_2025_not_old,59181196300030
present_2025_not_old,38299395400025
present_2025_not_old,31590178500024
present_2025_not_old,99537634000015
present_2025_not_old,50116429700019
present_2025_not_old,45067765300013
present_2025_not_old,33531925700036
present_2025_not_old,30343209000015
present_2025_not_old,40412128700019
present_2025_not_old,30026446200064
present_2025_not_old,59181528700014
present_2025_not_old,38301921300040
present_2025_not_old,31590273400013
present_2025_not_old,90006228200026
present_2025_not_old,51285895200017
present_2025_not_old,45068520100011
present_2025_not_old,33531931500016
present_2025_not_old,30343221500034
present_2025_not_old,40412283000015
present_2025_not_old,30027730800031
present_2025_not_old,59184212500013
present_2025_not_old,38301921300032
present_2025_not_old,31591135400027
present_2025_not_old,75355056500018
present_2025_not_old,53097024300016
present_2025_not_old,45069416100016
present_2025_not_old,33533431400010
present_2025_not_old,30344147100024
present_2025_not_old,40414984100029
present_2025_not_old,30028020300013
present_2025_not_old,59200907000018
present_2025_not_old,38302151600018
present_2025_not_old,31591178400017
present_2025_not_old,43888629300010
present_2025_not_old,38093950400011
present_2025_not_old,45069940000021
present_2025_not_old,33533431400028
present_2025_not_old,30346018200015
present_2025_not_old,40415316500091
present_2025_not_old,30028316500011
present_2025_not_old,59202475600013
present_2025_not_old,38303828800015
present_2025_not_old,31591222000011
present_2025_not_old,41021838200027
present_2025_not_old,49169806400012
present_2025_not_old,45070000000034
present_2025_not_old,33533557600013
present_2025_not_old,30346238600051
present_2025_not_old,40415445200027
present_2025_not_old,30029546600019
present_2025_not_old,59202696700030
present_2025_not_old,38303893200026
present_2025_not_old,31591388900020
present_2025_not_old,41021838200019
present_2025_not_old,40449531900018
present_2025_not_old,45071497700011
present_2025_not_old,33534168100021
present_2025_not_old,30346266700039
present_2025_not_old,40415682000023
present_2025_not_old,30029850200091
present_2025_not_old,59203320300015
present_2025_not_old,38304553100019
present_2025_not_old,31592527100043
present_2025_not_old,82910571700013
present_2025_not_old,39864002900011
present_2025_not_old,45072376200024
present_2025_not_old,33567329900012
present_2025_not_old,30347067800010
present_2025_not_old,40416328900030
present_2025_not_old,30029850200083
present_2025_not_old,59203832700041
present_2025_not_old,38304591100013
present_2025_not_old,31592750900010
present_2025_not_old,89195091700015
present_2025_not_old,38919265900040
present_2025_not_old,45072749000010
present_2025_not_old,33591746400018
present_2025_not_old,30348299600012
present_2025_not_old,40417058100023
present_2025_not_old,30030285800018
present_2025_not_old,59206903300013
present_2025_not_old,38305244600036
present_2025_not_old,31593722700033
present_2025_not_old,83039482100029
present_2025_not_old,38919265900032
present_2025_not_old,45073940400017
present_2025_not_old,33597838300016
present_2025_not_old,30348424000039
present_2025_not_old,40418425100019
present_2025_not_old,30031460600017
present_2025_not_old,59288076900027
present_2025_not_old,38305354300013
present_2025_not_old,31593826600014
present_2025_not_old,93306734000010
present_2025_not_old,83771882400043
present_2025_not_old,45075786900018
present_2025_not_old,33601446900017
present_2025_not_old,30348470300010
present_2025_not_old,40418840100016
present_2025_not_old,30032058700011
present_2025_not_old,59291053300013
present_2025_not_old,38305692600017
present_2025_not_old,31594141900014
present_2025_not_old,45155400000021
present_2025_not_old,95002578300016
present_2025_not_old,45075889100011
present_2025_not_old,33631247500013
present_2025_not_old,30348852200010
present_2025_not_old,40419146200013
present_2025_not_old,30032935600046
present_2025_not_old,59292025000012
present_2025_not_old,38306364100021
present_2025_not_old,31594295300011
present_2025_not_old,52091143900013
present_2025_not_old,91194857800016
present_2025_not_old,45077252000018
present_2025_not_old,33637245300017
present_2025_not_old,30349382900012
present_2025_not_old,40420165900012
present_2025_not_old,30032948900029
present_2025_not_old,59364340600014
present_2025_not_old,38307297200029
present_2025_not_old,31595315800013
present_2025_not_old,89217146300011
present_2025_not_old,90878924100019
present_2025_not_old,45077308000012
present_2025_not_old,33647201400040
present_2025_not_old,30350265200017
present_2025_not_old,40420476000023
present_2025_not_old,30033191500045
present_2025_not_old,59364768800013
present_2025_not_old,38308035500019
present_2025_not_old,31595735700017
present_2025_not_old,43531683100021
present_2025_not_old,38798954400011
present_2025_not_old,45077383300014
present_2025_not_old,33667208400017
present_2025_not_old,30350372600018
present_2025_not_old,40420827400054
present_2025_not_old,30039024200018
present_2025_not_old,59367010200015
present_2025_not_old,38308087600022
present_2025_not_old,31595982500011
present_2025_not_old,49022557000012
present_2025_not_old,32049709200041
present_2025_not_old,45078232100019
present_2025_not_old,33677359300015
present_2025_not_old,30352677600016
present_2025_not_old,40420984300014
present_2025_not_old,30039992000010
present_2025_not_old,59367723000017
present_2025_not_old,38308975203392
present_2025_not_old,31597414700011
present_2025_not_old,98416794000019
present_2025_not_old,89024927900013
present_2025_not_old,45078355000012
present_2025_not_old,33681117900017
present_2025_not_old,30353336800013
present_2025_not_old,40421135100014
present_2025_not_old,30040395300015
present_2025_not_old,59371445400042
present_2025_not_old,38308975201164
present_2025_not_old,31597793400019
present_2025_not_old,79468664200016
present_2025_not_old,81448942300016
present_2025_not_old,45079307000043
present_2025_not_old,33707114600019
present_2025_not_old,30354444900117
present_2025_not_old,40422174900025
present_2025_not_old,30041499200010
present_2025_not_old,59410223800013
present_2025_not_old,38308975203228
present_2025_not_old,31597903900015
present_2025_not_old,39442317200011
present_2025_not_old,80883490700012
present_2025_not_old,45080981900011
present_2025_not_old,33708040200049
present_2025_not_old,30354832500016
present_2025_not_old,40422776100016
present_2025_not_old,30041793800010
present_2025_not_old,59410382200013
present_2025_not_old,38308975201115
present_2025_not_old,31599128100017
present_2025_not_old,90288082200025
present_2025_not_old,41854080300024
present_2025_not_old,45082514600027
present_2025_not_old,33714077600010
present_2025_not_old,30354976000013
present_2025_not_old,40422819900034
present_2025_not_old,30043519500023
present_2025_not_old,59440686000017
present_2025_not_old,38308975201065
present_2025_not_old,31600099100042
present_2025_not_old,88000901400015
present_2025_not_old,91840076300010
present_2025_not_old,45082514600035
present_2025_not_old,33721029800010
present_2025_not_old,30355211100013
present_2025_not_old,40423280300019
present_2025_not_old,30044079900017
present_2025_not_old,59441570500013
present_2025_not_old,38308975202113
present_2025_not_old,31601841500026
present_2025_not_old,40061936700057
present_2025_not_old,31201157000016
present_2025_not_old,45084107700016
present_2025_not_old,33748706000010
present_2025_not_old,30355531200014
present_2025_not_old,40425618200019
present_2025_not_old,30044622600023
present_2025_not_old,59441928500012
present_2025_not_old,38308975201735
present_2025_not_old,31602005600016
present_2025_not_old,40061936700040
present_2025_not_old,94384012400011
present_2025_not_old,45084585400014
present_2025_not_old,33748790400019
present_2025_not_old,30357197000027
present_2025_not_old,40425690100012
present_2025_not_old,30045508600011
present_2025_not_old,59442224800015
present_2025_not_old,38308975200505
present_2025_not_old,31602301900029
present_2025_not_old,84076345200025
present_2025_not_old,78880227000017
present_2025_not_old,45085858400011
present_2025_not_old,33748818300019
present_2025_not_old,30357795100013
present_2025_not_old,40426365900033
present_2025_not_old,30046736200012
present_2025_not_old,59470050200018
present_2025_not_old,38308975201826
present_2025_not_old,31602704400031
present_2025_not_old,90147124300013
present_2025_not_old,42227456300010
present_2025_not_old,45086073900017
present_2025_not_old,33749005600013
present_2025_not_old,30359148100021
present_2025_not_old,40426961500021
present_2025_not_old,30047202400011
present_2025_not_old,59470802600010
present_2025_not_old,38308975201495
present_2025_not_old,31602806700015
present_2025_not_old,79945011900018
present_2025_not_old,44909842500019
present_2025_not_old,45086243800030
present_2025_not_old,33749354800016
present_2025_not_old,30359557300013
present_2025_not_old,40427133000023
present_2025_not_old,30047443400010
present_2025_not_old,59471679700016
present_2025_not_old,38308975202519
present_2025_not_old,31603732400027
present_2025_not_old,93457783400013
present_2025_not_old,94846802000029
present_2025_not_old,45086472300017
present_2025_not_old,33749428000015
present_2025_not_old,30364560000022
present_2025_not_old,40427180100015
present_2025_not_old,30047726200046
present_2025_not_old,59562052700019
present_2025_not_old,38308975201149
present_2025_not_old,31604303300018
present_2025_not_old,40751217700020
present_2025_not_old,83357426200014
present_2025_not_old,45087248600011
present_2025_not_old,33749744000012
present_2025_not_old,30366323100015
present_2025_not_old,40427417700017
present_2025_not_old,30047854200016
present_2025_not_old,59562052700084
present_2025_not_old,38308975202949
present_2025_not_old,31605258800019
present_2025_not_old,78850408200033
present_2025_not_old,83793351400015
present_2025_not_old,45087266800014
present_2025_not_old,33750141500026
present_2025_not_old,30366438700014
present_2025_not_old,40427773300014
present_2025_not_old,30048889700012
present_2025_not_old,59574007700010
present_2025_not_old,38308975200125
present_2025_not_old,31605928600013
present_2025_not_old,98296650900019
present_2025_not_old,90900851800013
present_2025_not_old,45088535500013
present_2025_not_old,33750249600017
present_2025_not_old,30366619200032
present_2025_not_old,40428045500027
present_2025_not_old,30049517300019
present_2025_not_old,59581362700014
present_2025_not_old,38308975203368
present_2025_not_old,31607361800027
present_2025_not_old,80954197200018
present_2025_not_old,42060020700013
present_2025_not_old,45090685400044
present_2025_not_old,33750833700033
present_2025_not_old,30368440100035
present_2025_not_old,40428107300019
present_2025_not_old,30050269700018
present_2025_not_old,59591756800015
present_2025_not_old,38308975200075
present_2025_not_old,31607673600016
present_2025_not_old,83043406400028
present_2025_not_old,90177182400017
present_2025_not_old,45090705000014
present_2025_not_old,33750904600013
present_2025_not_old,30369193500017
present_2025_not_old,40428140400016
present_2025_not_old,30050306700013
present_2025_not_old,59607211600012
present_2025_not_old,38308975202139
present_2025_not_old,31607817900017
present_2025_not_old,97804053300017
present_2025_not_old,93169388100019
present_2025_not_old,45092255400073
present_2025_not_old,33751516700019
present_2025_not_old,30369373300055
present_2025_not_old,40428311100015
present_2025_not_old,30050390100013
present_2025_not_old,59621445200010
present_2025_not_old,38308975201321
present_2025_not_old,31609371500019
present_2025_not_old,92424868500019
present_2025_not_old,93375635500014
present_2025_not_old,45092255400107
present_2025_not_old,33752024100015
present_2025_not_old,30369949000049
present_2025_not_old,40428537100013
present_2025_not_old,30050540100012
present_2025_not_old,59632033300047
present_2025_not_old,38308975201933
present_2025_not_old,31609386300041
present_2025_not_old,33943560400030
present_2025_not_old,42104962800025
present_2025_not_old,45092478200011
present_2025_not_old,33752312000018
present_2025_not_old,30370469600010
present_2025_not_old,40428572800022
present_2025_not_old,30051281100013
present_2025_not_old,59647147400012
present_2025_not_old,38308975201362
present_2025_not_old,31610111200027
present_2025_not_old,33943560400048
present_2025_not_old,51085880600019
present_2025_not_old,45092780100024
present_2025_not_old,33752516600019
present_2025_not_old,30370470400038
present_2025_not_old,40428806000019
